group,model,AP_mean,AP_std,AP_n,nDCG@10_mean,nDCG@10_std,nDCG@10_n,P@15_mean,P@15_std,P@15_n,R@15_mean,R@15_std,R@15_n
middle,CAFNet-D + ATC+target kNN k=5 beta=0.8,0.0930105847198893,0.11670350058408668,631,0.07504050036659667,0.1434062514725506,631,0.06349709455890121,0.10784317088502264,631,0.1100976099358461,0.21009866809563155,631
middle,CAFNet-D + ATC+target kNN k=5 beta=1.0,0.09089739748844625,0.11534027426088476,631,0.07333816903959871,0.14094779573858715,631,0.061595351294241936,0.10645311469914294,631,0.1059415609403624,0.2056770742874381,631
middle,CAFNet-D + ATC+target kNN k=50 beta=0.05,0.11214937909396908,0.13417446319741458,631,0.11489792534135872,0.18214918358988547,631,0.08145800316957211,0.13063238383390927,631,0.1518950755058429,0.2524754802535196,631
middle,CAFNet-D + ATC+target kNN k=50 beta=0.1,0.11127135507057974,0.13389630277324088,631,0.11125964416307367,0.17895916483868538,631,0.08103539355520338,0.13084147137827917,631,0.14797127939553142,0.24664975080391638,631
middle,CAFNet-D + ATC+target kNN k=50 beta=0.2,0.10698943703317573,0.12460665321215339,631,0.10443675198787972,0.16501950124516904,631,0.0804014791336503,0.1278010224734191,631,0.1485051774126971,0.24569193147691618,631
middle,CAFNet-D + ATC+target kNN k=50 beta=0.3,0.10532893285511934,0.1250595163799327,631,0.10206268232061452,0.16282689585024313,631,0.0769149498151083,0.12049541321907693,631,0.14393337084088925,0.24283118075111504,631
middle,CAFNet-D + ATC+target kNN k=50 beta=0.5,0.10182172257413075,0.12306048985654137,631,0.09041072389385699,0.154358472654583,631,0.07216059165346012,0.11460274884312642,631,0.13298890955236206,0.2340321278324493,631
middle,CAFNet-D + ATC+target kNN k=50 beta=0.8,0.09735382276042547,0.1242210636173192,631,0.08062522023463226,0.14955104006786005,631,0.06592709984152138,0.10726427649608367,631,0.11589959233516027,0.21411675720371315,631
middle,CAFNet-D + ATC+target kNN k=50 beta=1.0,0.0946880235341254,0.1226859718521133,631,0.07759316143200734,0.14567332552274248,631,0.06391970417326995,0.10554064003649352,631,0.10564111722760239,0.19842905279599288,631
middle,CAFNet-D full,0.11050270452994496,0.13013081083866013,631,0.11563624981893539,0.1827936550106799,631,0.08219756999471738,0.13132762209701113,631,0.15370227757994565,0.25511769191417943,631
middle,Evidence-kNN ATC k=10,0.06481617717565397,0.10932136335221569,631,0.06413457366349863,0.13986015753920372,631,0.05293185419968304,0.1064156144703384,631,0.07748629635475322,0.17554149337232725,631
middle,Evidence-kNN ATC k=20,0.07006973213577151,0.11901853601125506,631,0.06810666666176683,0.14932204702525315,631,0.05367142102482832,0.1071359969704335,631,0.07651952938379739,0.17303594571041783,631
middle,Evidence-kNN ATC k=5,0.062826471202728,0.11124416516747794,631,0.07055481907032435,0.1494513933299313,631,0.05472794506075013,0.10895572509457757,631,0.07229063845776686,0.16375874043853048,631
