drug_idx,model,n_pairs,matched_AUROC,matched_AUPR,pos_minus_ctrl_score,pos_gt_ctrl_rate
452,HSTrans100,30,0.7222222222222223,0.7444797727810246,0.9635620107253392,0.7333333333333333
453,CAFNet-D,65,0.8201183431952663,0.8112439473504749,1.0895933265296311,0.8615384615384616
453,CAFNet,65,0.7207100591715977,0.7551565582608217,0.735017399604504,0.7230769230769231
453,A3Net,65,0.778698224852071,0.706551585590482,0.7524934025911184,0.7692307692307693
453,CAFNet-D w/o association residual,65,0.7763313609467455,0.7995889421872859,0.9617102268796701,0.8461538461538461
453,CAFNet-D w/o bias/popularity prior,65,0.7952662721893491,0.7961416120269209,0.8741980557258312,0.8461538461538461
453,Global popularity,65,0.770414201183432,0.8139463415825983,0.1887863247863248,0.8769230769230769
453,HSTrans100,65,0.7218934911242604,0.7143994055041758,0.7221636934922292,0.7230769230769231
454,CAFNet-D,635,0.6972161944323889,0.7430077152566319,0.8839959784330228,0.8110236220472441
454,CAFNet,635,0.6897265794531589,0.6513301250996424,0.9142010092383295,0.7165354330708661
454,A3Net,635,0.6510881021762044,0.6864395231559437,0.6268177830152155,0.7133858267716535
454,CAFNet-D w/o association residual,635,0.7269514539029078,0.7619804745543891,1.057050652920789,0.8456692913385827
454,CAFNet-D w/o bias/popularity prior,635,0.6670965341930684,0.7109805190704135,0.6757747473913853,0.7511811023622047
454,Global popularity,635,0.5872651745303491,0.6773049244852991,0.06466724992709244,0.6251968503937008
454,HSTrans100,635,0.5959327918655838,0.6333625225480981,0.5170901465369022,0.6740157480314961
455,CAFNet-D,250,0.6890400000000001,0.7506696362928,0.5216938447728753,0.712
455,CAFNet,250,0.65328,0.7076785900349405,0.5472439795732498,0.664
455,A3Net,250,0.72344,0.7878186287489486,0.6204203866720199,0.76
455,CAFNet-D w/o association residual,250,0.61816,0.6940505703186928,0.4138584343791008,0.644
455,CAFNet-D w/o bias/popularity prior,250,0.79816,0.8255463604851415,1.1561138307452201,0.864
455,Global popularity,250,0.7361999999999999,0.7919899942189411,0.13107555555555556,0.816
455,HSTrans100,250,0.74096,0.7594140044766653,0.8292050553560257,0.772
456,CAFNet-D,270,0.6794924554183814,0.7211727148384598,0.6766610229060191,0.7962962962962963
456,CAFNet,270,0.5431412894375858,0.5074419958748575,0.18054122679211476,0.5333333333333333
456,A3Net,270,0.5668038408779149,0.6268592063964561,0.24420704609817928,0.6259259259259259
456,CAFNet-D w/o association residual,270,0.7040466392318244,0.7443886745742374,0.7373473537051015,0.7555555555555555
456,CAFNet-D w/o bias/popularity prior,270,0.7088477366255144,0.7505473063148724,0.5350328671435515,0.762962962962963
456,Global popularity,270,0.5888203017832647,0.6566988005772302,0.07803566529492456,0.6888888888888889
456,HSTrans100,270,0.5914266117969822,0.6144614579298177,0.40950650890116336,0.6777777777777778
457,CAFNet-D,170,0.6339100346020762,0.7010424759546543,0.7159180379089187,0.7235294117647059
457,CAFNet,170,0.6939446366782007,0.7436888730640793,0.7769064461483675,0.7647058823529411
457,A3Net,170,0.7057093425605536,0.6933689884733721,0.7732139022473027,0.8058823529411765
457,CAFNet-D w/o association residual,170,0.6176470588235294,0.68532302062564,0.6270833591108813,0.7352941176470589
457,CAFNet-D w/o bias/popularity prior,170,0.6326989619377164,0.7031037966392536,0.3987078028566697,0.6941176470588235
457,Global popularity,170,0.5730968858131488,0.6708701141036947,0.10180392156862744,0.6
457,HSTrans100,170,0.6027681660899653,0.6613204546535119,0.5385423675179482,0.6411764705882353
458,CAFNet-D,395,0.6120173049190836,0.6891906851217737,0.2737670788565014,0.6556962025316456
458,CAFNet,395,0.653549110719436,0.6812019682113439,0.5523014651823648,0.7493670886075949
458,A3Net,395,0.5990065694600224,0.6405538355193643,0.2555040068075627,0.6481012658227848
458,CAFNet-D w/o association residual,395,0.6184585803557121,0.7006656261851333,0.45198214697309685,0.6886075949367089
458,CAFNet-D w/o bias/popularity prior,395,0.628649254927095,0.7083219645659944,0.36286369882806946,0.7240506329113924
458,Global popularity,395,0.6063611600705016,0.7028090963742979,0.08801500234411627,0.7265822784810126
458,HSTrans100,395,0.6498317577311329,0.6790656637463957,0.7259435518821583,0.7417721518987341
459,CAFNet-D,120,0.728125,0.7853808538376548,1.3416397508233786,0.775
459,CAFNet,120,0.68125,0.7450509172144277,0.7279371519262592,0.7333333333333333
459,A3Net,120,0.6322916666666667,0.7084540669931871,0.5752047223349412,0.6666666666666666
459,CAFNet-D w/o association residual,120,0.7020833333333334,0.764637892547706,0.9925278062000871,0.7666666666666667
459,CAFNet-D w/o bias/popularity prior,120,0.7232638888888889,0.7815843594021359,1.1581104592730602,0.7583333333333333
459,Global popularity,120,0.5821180555555555,0.6983596106978619,0.09646913580246913,0.6333333333333333
459,HSTrans100,120,0.5809027777777778,0.6548114756822656,0.3099644271035989,0.625
460,CAFNet-D,255,0.6877354863514032,0.6892799061225943,1.1074392428439037,0.8117647058823529
460,CAFNet,255,0.7588619761630142,0.7358309285603372,1.097155873492068,0.8117647058823529
460,A3Net,255,0.720645905420992,0.691579288680154,0.8594395371920922,0.7647058823529411
460,CAFNet-D w/o association residual,255,0.736562860438293,0.7267119692280909,1.245591206932623,0.8235294117647058
460,CAFNet-D w/o bias/popularity prior,255,0.821760861207228,0.7993451978110895,1.243729552717916,0.8509803921568627
460,Global popularity,255,0.5823529411764706,0.6388352875045862,0.06758460421205519,0.6549019607843137
460,HSTrans100,255,0.6236063052672048,0.6099210462892797,0.5203197235278055,0.7176470588235294
461,CAFNet-D,150,0.616,0.6080028490614855,0.835333817054828,0.7266666666666667
461,CAFNet,150,0.5135555555555555,0.5707865605406777,0.1915561145047347,0.4866666666666667
461,A3Net,150,0.5533333333333335,0.5793102700747914,0.22790692816178004,0.56
461,CAFNet-D w/o association residual,150,0.6102222222222222,0.5963270530401502,0.8422591653466225,0.6933333333333334
461,CAFNet-D w/o bias/popularity prior,150,0.6617777777777778,0.6310284802425823,1.1380465684334438,0.78
461,Global popularity,150,0.5295555555555556,0.5649611407830151,0.022093827160493826,0.4666666666666667
461,HSTrans100,150,0.5324444444444444,0.568220888889831,0.09107649246851603,0.5666666666666667
462,CAFNet-D,180,0.7572530864197531,0.7909757451171437,1.4026780727008978,0.85
462,CAFNet,180,0.8699074074074074,0.8561697935927819,1.5124547166542874,0.9277777777777778
462,A3Net,180,0.7725308641975309,0.8153969907835873,1.0156431357065836,0.8611111111111112
462,CAFNet-D w/o association residual,180,0.7422839506172839,0.7696793381521981,1.3428691533497639,0.85
462,CAFNet-D w/o bias/popularity prior,180,0.6824074074074075,0.7288178752880066,0.8589119227189157,0.7333333333333333
462,Global popularity,180,0.572145061728395,0.6774246509885016,0.09574485596707819,0.6555555555555556
462,HSTrans100,180,0.536574074074074,0.6320928143074341,0.255886048451066,0.5777777777777777
463,CAFNet-D,35,0.7510204081632653,0.7356211040421567,0.6289565818650382,0.8
463,CAFNet,35,0.6979591836734694,0.6325096165321729,0.6228068147386825,0.7714285714285715
463,A3Net,35,0.5918367346938775,0.5708180609037403,0.45015665888786316,0.6571428571428571
463,CAFNet-D w/o association residual,35,0.7428571428571428,0.7366391672843287,0.4969525856631143,0.8285714285714286
463,CAFNet-D w/o bias/popularity prior,35,0.653061224489796,0.6465229299575804,0.27037092617579866,0.6857142857142857
463,Global popularity,35,0.7653061224489796,0.7546677859177859,0.10450793650793651,0.8571428571428571
463,HSTrans100,35,0.689795918367347,0.6258953697330097,0.6091147831508091,0.8
464,CAFNet-D,100,0.7445,0.7873297713279956,1.4959964675456285,0.86
464,CAFNet,100,0.676,0.6952212053161323,0.7823980898410082,0.74
464,A3Net,100,0.7225,0.7642216028551906,0.6690941423922777,0.75
464,CAFNet-D w/o association residual,100,0.7425,0.7854713299770472,1.121393307186663,0.85
464,CAFNet-D w/o bias/popularity prior,100,0.678,0.7292772192416002,0.8489507769048213,0.8
464,Global popularity,100,0.64125,0.7417954880498152,0.1456,0.68
464,HSTrans100,100,0.599,0.6355708706718908,0.4048642222583294,0.67
465,CAFNet-D,25,0.832,0.8526014651014651,2.1797849375009535,0.92
465,CAFNet,25,0.896,0.8739130434782609,1.3257208573818207,0.92
465,A3Net,25,0.9680000000000001,0.9670033670033669,1.7590374779701232,1.0
465,CAFNet-D w/o association residual,25,0.896,0.8818181818181818,2.031688013523817,0.96
465,CAFNet-D w/o bias/popularity prior,25,0.904,0.9181818181818182,2.490007908195257,0.92
465,Global popularity,25,0.592,0.6867248590652846,0.09594074074074074,0.8
465,HSTrans100,25,0.576,0.7327361744742404,1.1264496672153472,0.64
466,CAFNet-D,1500,0.5507288888888889,0.5745123237503665,0.21663063048260908,0.6033333333333334
466,CAFNet,1500,0.4805222222222222,0.5193484420052634,-0.04258246775219836,0.48133333333333334
466,A3Net,1500,0.44387333333333334,0.45482940446721576,-0.18783612427612145,0.402
466,CAFNet-D w/o association residual,1500,0.607871111111111,0.6284857384775342,0.2934811455877498,0.7333333333333333
466,CAFNet-D w/o bias/popularity prior,1500,0.48190888888888883,0.5069594043140625,-0.11608839040994644,0.4693333333333333
466,Global popularity,1500,0.5271677777777779,0.5835694952294559,0.026651851851851854,0.5586666666666666
466,HSTrans100,1500,0.47507777777777777,0.4873541163664598,-0.11892323615650335,0.4673333333333333
467,CAFNet-D,490,0.5852769679300291,0.6737005328950629,0.2711926273764016,0.610204081632653
467,CAFNet,490,0.5582882132444815,0.6422224685765414,0.1392221688768085,0.5612244897959183
467,A3Net,490,0.5989379425239484,0.6593642431227487,0.3227843819072052,0.6224489795918368
467,CAFNet-D w/o association residual,490,0.5900041649312786,0.6705817969595338,0.34446408460676975,0.6183673469387755
467,CAFNet-D w/o bias/popularity prior,490,0.5948979591836735,0.6837784439972184,0.17661451584450444,0.6061224489795919
467,Global popularity,490,0.6043419408579758,0.7031585374647887,0.07897505668934239,0.6836734693877551
467,HSTrans100,490,0.6082049146189087,0.5977307238755867,0.34373783478323294,0.6387755102040816
468,CAFNet-D,205,0.5754907792980369,0.699413282114626,0.15054298825107695,0.6146341463414634
468,CAFNet,205,0.665377751338489,0.7296204060034268,0.6417647076089208,0.7219512195121951
468,A3Net,205,0.6353361094586556,0.6228775410923191,0.4499955292518546,0.7121951219512195
468,CAFNet-D w/o association residual,205,0.6680547293277811,0.7424015947651723,0.7927895003975165,0.7609756097560976
468,CAFNet-D w/o bias/popularity prior,205,0.5604997025580012,0.658248534492398,0.2591334492331598,0.5560975609756098
468,Global popularity,205,0.6246281975014871,0.7245171063664432,0.11139295392953927,0.6926829268292682
468,HSTrans100,205,0.606662700773349,0.6887443223128408,0.35627277951414993,0.6536585365853659
469,CAFNet-D,185,0.6733382030679327,0.6836395419114641,1.1188515409021764,0.8108108108108109
469,CAFNet,185,0.5775018261504747,0.6286395167941448,0.34509209263566376,0.6216216216216216
469,A3Net,185,0.5843681519357196,0.6553208122984583,0.3677684394290318,0.6054054054054054
469,CAFNet-D w/o association residual,185,0.6219138056975895,0.6580630966579988,0.7868370947805611,0.7513513513513513
469,CAFNet-D w/o bias/popularity prior,185,0.6587289992695399,0.7152114525865398,0.7540811781947677,0.7675675675675676
469,Global popularity,185,0.5558071585098612,0.6098154958084538,0.05748148148148149,0.5837837837837838
469,HSTrans100,185,0.6051132213294376,0.6270336104965423,0.3522853973749522,0.6918918918918919
470,CAFNet-D,70,0.5642857142857143,0.6298698941915334,0.18329691184418542,0.6
470,CAFNet,70,0.5163265306122449,0.5265266669502888,0.15892790087631767,0.5285714285714286
470,A3Net,70,0.6173469387755102,0.6927188369630812,0.44074427826063967,0.6857142857142857
470,CAFNet-D w/o association residual,70,0.6061224489795918,0.6054749596566431,0.4771429317338126,0.5857142857142857
470,CAFNet-D w/o bias/popularity prior,70,0.5938775510204082,0.6433596571178211,0.35797972285321783,0.6428571428571429
470,Global popularity,70,0.6653061224489796,0.690695636652798,0.10315343915343915,0.7285714285714285
470,HSTrans100,70,0.6091836734693877,0.6284374202804839,0.19361684322357178,0.6
471,CAFNet-D,1050,0.5243310657596372,0.5179059941972437,0.1462934368423053,0.5228571428571429
471,CAFNet,1050,0.5104716553287981,0.5090288964336622,0.007996234177123933,0.5304761904761904
471,A3Net,1050,0.5175918367346939,0.5089807122805139,0.05506958161081587,0.5314285714285715
471,CAFNet-D w/o association residual,1050,0.5368979591836734,0.5264823204430547,0.1588981618625777,0.5514285714285714
471,CAFNet-D w/o bias/popularity prior,1050,0.4921043083900226,0.5001688561665071,-0.025834264677195334,0.47523809523809524
471,Global popularity,1050,0.5175102040816326,0.538112042382064,0.015610582010582007,0.5380952380952381
471,HSTrans100,1050,0.36082086167800453,0.4308202010472614,-0.3503121143579483,0.35428571428571426
472,CAFNet-D,190,0.7386426592797785,0.7896513685814798,0.5936704686597774,0.7736842105263158
472,CAFNet,190,0.7331024930747922,0.7229830450841397,0.7809192419052124,0.7368421052631579
472,A3Net,190,0.6864265927977838,0.7079286992328735,0.5233337607038648,0.7421052631578947
472,CAFNet-D w/o association residual,190,0.6904432132963989,0.7528289732793949,0.500101647035856,0.7210526315789474
472,CAFNet-D w/o bias/popularity prior,190,0.7060941828254846,0.7610819422629553,0.4203528795881491,0.7842105263157895
472,Global popularity,190,0.6615650969529084,0.7406712495298986,0.12452241715399609,0.7210526315789474
472,HSTrans100,190,0.5638504155124653,0.6467204148768938,0.5646803088094059,0.5894736842105263
473,CAFNet-D,370,0.6340394448502555,0.6683975048628507,0.665750403702259,0.6891891891891891
473,CAFNet,370,0.6134404674945215,0.6481998748238875,0.44484573105299796,0.6216216216216216
473,A3Net,370,0.5546384222059898,0.5890889016534512,0.27606680363265645,0.5567567567567567
473,CAFNet-D w/o association residual,370,0.620854638422206,0.6892664465502027,0.5371434382465039,0.7135135135135136
473,CAFNet-D w/o bias/popularity prior,370,0.6480277574872169,0.6658123298303856,0.6276790880069539,0.7081081081081081
473,Global popularity,370,0.618517165814463,0.713901036393562,0.0921081081081081,0.7351351351351352
473,HSTrans100,370,0.6336011687363039,0.67932134139253,0.6385953402599773,0.6702702702702703
474,CAFNet-D,170,0.5588235294117647,0.677620171735091,0.29189644023940403,0.6352941176470588
474,CAFNet,170,0.5430795847750864,0.6559987793691711,0.09710322600953722,0.5470588235294118
474,A3Net,170,0.5821799307958478,0.6614923318848909,0.32998329887495326,0.6352941176470588
474,CAFNet-D w/o association residual,170,0.5141868512110727,0.6553054781501637,0.06792196714702775,0.4647058823529412
474,CAFNet-D w/o bias/popularity prior,170,0.5956747404844291,0.6929646753390082,0.3817804763203158,0.6411764705882353
474,Global popularity,170,0.6172145328719725,0.7222508022764812,0.12316339869281044,0.7470588235294118
474,HSTrans100,170,0.5671280276816609,0.6581086605741415,0.2162241294980049,0.6176470588235294
475,CAFNet-D,85,0.6124567474048443,0.699062259060684,0.19837454368962962,0.6
475,CAFNet,85,0.5833910034602076,0.6828680180806096,0.38921521393691794,0.5176470588235295
475,A3Net,85,0.5141868512110727,0.6164958010856046,0.075660140023512,0.5294117647058824
475,CAFNet-D w/o association residual,85,0.5681660899653979,0.6639066151053421,0.29815705769202294,0.6
475,CAFNet-D w/o bias/popularity prior,85,0.6076124567474048,0.6818170742107664,0.556373291331179,0.6588235294117647
475,Global popularity,85,0.6051903114186852,0.6845021352931218,0.1057429193899782,0.6823529411764706
475,HSTrans100,85,0.6103806228373703,0.6538218252325815,0.4558254765237079,0.5764705882352941
476,CAFNet-D,1525,0.48818274657350175,0.5240949214841296,0.009769409297675388,0.4839344262295082
476,CAFNet,1525,0.5156581564095672,0.5157536911664337,0.05670215501159919,0.5265573770491804
476,A3Net,1525,0.5639408761085729,0.5456116218891556,0.23059261131726327,0.600655737704918
476,CAFNet-D w/o association residual,1525,0.5156957807041118,0.5391536157918427,0.11648150589500295,0.5462295081967213
476,CAFNet-D w/o bias/popularity prior,1525,0.4815243214189734,0.5129607119383919,-0.011255602831723256,0.4695081967213115
476,Global popularity,1525,0.5113829615694706,0.5476374449755474,0.017128840315725563,0.5062295081967213
476,HSTrans100,1525,0.4992120397742542,0.5121266043915,-0.007253849994940836,0.5140983606557377
477,CAFNet-D,65,0.6224852071005917,0.7259018422381582,0.51296607955144,0.6461538461538462
477,CAFNet,65,0.6307692307692307,0.6766552685824341,0.5362335640650532,0.6307692307692307
477,A3Net,65,0.6769230769230768,0.7491801390327726,0.6046359639328259,0.7846153846153846
477,CAFNet-D w/o association residual,65,0.6757396449704142,0.7713790025343241,0.7085138842463493,0.7692307692307693
